sku,part_name,manufacturer_reference,model_reference,image_path,identity_source,technical_description_status,search_alias_status,landing_page
PGE-KOR-095,EJECTION RAIL,Korsch,XL400,/assets/images/parts/korsch/pge-kor-095.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-095/
PGE-KOR-096,FILL CAM ASSEMBLY 14MM 35/44 EU-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-096.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-096/
PGE-KOR-097,FILL CAM 14 MM EU-D,Korsch,XL400,/assets/images/parts/korsch/pge-kor-097.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-097/
PGE-KOR-098,FILL CAM ASSEMBLY 18MM 29 EU”D”,Korsch,XL400,/assets/images/parts/korsch/pge-kor-098.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-098/
PGE-KOR-099,FILL CAM ASSEMBLY 10MM 35/44 TSM-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-099.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-099/
PGE-KOR-100,LOWER RAIL AMPCO EU”D”,Korsch,XL400,/assets/images/parts/korsch/pge-kor-100.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-100/
PGE-KOR-101,LOWERING RAIL AMPCO EU”B”,Korsch,XL400,/assets/images/parts/korsch/pge-kor-101.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-101/
PGE-KOR-102,EJECTION CAM,Korsch,XL400,/assets/images/parts/korsch/pge-kor-102.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-102/
PGE-KOR-103,DOSING RAIL,Korsch,XL400,/assets/images/parts/korsch/pge-kor-103.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-103/
PGE-KOR-104,DOSING RAIL TRANSITION CAM,Korsch,XL400,/assets/images/parts/korsch/pge-kor-104.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-104/
PGE-KOR-105,FILL CAM ASSEMBLY 6MM 35/44 EU”B”,Korsch,XL400,/assets/images/parts/korsch/pge-kor-105.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-105/
PGE-KOR-106,HOLDER FOR BUSH,Korsch,XL400,/assets/images/parts/korsch/pge-kor-106.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-106/
PGE-KOR-107,SAFETY RAIL 1 EU”D”,Korsch,XL400,/assets/images/parts/korsch/pge-kor-107.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-107/
PGE-KOR-108,SAFETY RAIL 1 FOR LOWER CAM TRACK TSM,Korsch,XL400,/assets/images/parts/korsch/pge-kor-108.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-108/
PGE-KOR-109,SAFETY RAIL 2 TSM B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-109.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-109/
PGE-KOR-110,RAIL TO LOWER PRECOMPRESSION ROLLER,Korsch,XL400,/assets/images/parts/korsch/pge-kor-110.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-110/
PGE-KOR-111,PUNCH CONTROL PLATE,Korsch,XL400,/assets/images/parts/korsch/pge-kor-111.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-111/
PGE-KOR-112,FILL CAM ASSEMBLY 14MM 35/44 TSM-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-112.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-112/
PGE-KOR-113,FILL CAM 10MM 35/44 TSM-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-113.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-113/
PGE-KOR-114,FILL CAM 14MM 35/44 TSM-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-114.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-114/
PGE-KOR-115,FILL CAM 18MM 35/44 EU-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-115.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-115/
PGE-KOR-116,FILL CAM 18MM 35/44 TSM-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-116.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-116/
PGE-KOR-117,FILL CAM 6MM 35/44 EU-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-117.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-117/
PGE-KOR-118,FILL CAM ASSEMBLY 10MM EU-D,Korsch,XL400,/assets/images/parts/korsch/pge-kor-118.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-118/
PGE-KOR-119,FILL CAM ASSEMBLY 10MM 35/44 EU-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-119.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-119/
PGE-KOR-120,FILL CAM ASSEMBLY 18MM 35/44 EU-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-120.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-120/
PGE-KOR-121,FILL CAM ASSEMBLY 18MM 35/44 TSM-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-121.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-121/
PGE-KOR-122,FILL CAM ASSEMBLY 6MM 35/44 TSM-B,Korsch,XL400,/assets/images/parts/korsch/pge-kor-122.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-122/
PGE-KOR-123,14MM FILL CAM ASSEMBLY - TSM “B” - WIP,Korsch,XL400,/assets/images/parts/korsch/pge-kor-123.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-123/
PGE-KOR-124,8MM FILL CAM - EU “D”,Korsch,XL400,/assets/images/parts/korsch/pge-kor-124.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-124/
PGE-KOR-125,10MM FILL CAM ASSEMBLY - EU “D”,Korsch,XL400,/assets/images/parts/korsch/pge-kor-125.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-125/
PGE-KOR-126,6MM FILL CAM ASSEMBLY - TSM “B” - WIP,Korsch,XL400,/assets/images/parts/korsch/pge-kor-126.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-126/
PGE-KOR-127,10MM FILL CAM ASSEMBLY - TSM “B” - WIP,Korsch,XL400,/assets/images/parts/korsch/pge-kor-127.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-127/
